W1,W2,W3,F
wins,ajmer,south,2
grade,citizen,finalizing,2
page,captures,space,2
missed,tonights,sir,2
edge,past,mp,2
loss,gains,gains,2
chor,congress,pvt,2
raga,taken,gaurd,2
mayawati,read,track,2
per,our,report,2
set,yet,stormy,2
results,seats,telangana,2
pose,show,heat,2
votes,difference,nota,2
country,much,dont,2
india,looter,upa,2
part,sp,alliance,2
done,educate,nota,2
opprtnty,strains,godse,2
lose,seats,delhi,2
gaurd,confuse,twist,2
ministerial,face,fourth,2
minister,sartaj,singh,2
privilege,motion,president,2
our,lets,work,2
azad,joins,ahead,2
often,impunity,watch,2
faceoff,ahead,marketing,2
special,coverage,live,2
madhya,pradesh,cm,2
trying,win,perception,2
leads,catch,action,2
hurt,grand,party,2
congress,hemant,track,2
congress,supporters,across,2
looking,fourth,straight,2
map,state,fastest,2
huge,st,population,2
popular,hashtags,voter,2
whips,party,parliamentarians,2
hope,keeps,national,2
report,tough,fight,2
gandhi,discuss,plans,2
corruption,congress,wins,2
coverage,day,ndtv,2
previously,party,alternative,2
happen,state,lies,2
meets,rahul,gandhi,2
give,term,know,2
whoever,wants,vote,2
congress,mahachor,regime,2
media,journos,wont,2
path,going,down”,2
eyeing,northeastern,states,2
states,reflects,growing,2
madhya,pradesh,party,2
aggressive,antinational,congress,2
among,masses,due,2
state,india,looter,2
makes,offer,veteran,2
declared,trs,wins,2
mamata,state,chief,2
madhya,pradesh,declared,2
confident,trying,fool,2
motion,president,controversy,2
regional,parties,hung,2
madhya,pradesh,retweet,2
pappu,pm,regional,2
iquote,versus,faceoff,2
congress,others,wave,2
remove,prime,minister,2
haven’t,taken,opposition,2
rahul,gandhi,discuss,2
trying,self,reliant,2
quit,congress,nation,2
candidate,lok,constituency,2
corrupt,going,hurt,2
jeeti,ji,ke,2
stalled,renewing,demand,2
done,given,clear,2
losing,congress,heading,2
emerge,victorious,polls,2
taken,gaurd,confuse,2
nirmala,sitharaman,takes,2
heartland,pm,modis,2
andhra,cm,meets,2
votes,votes,difference,2
given,clear,mandate,2
majority,party,lost,2
waive,takes,power,2
good,governance,vote,2
done,mistake,modi,2
should,political,parties,2
updates,watch,our,2
nda,congress,others,2
jammu,kashmir,congress,2
presently,assam,politically,2
overview,states,current,2
else,along,playing,2
congress,trumps,heartland,2
congress,legislators,siddaramaiah,2
offered,contest,polls,2
poaching,mlas,party,2
seesaw,congress,track,2
didnt,saw,coming,2
top,congress,reserved,2
yesterday,shameful,time,2
lok,elections,chief,2
raised,pitch,govt,2
leader,ashok,gehlot,2
nation,joining,hands,2
congress,overtaken,follow,2
government,madhya,pradesh,2
want,performance,good,2
strains,godse,wud,2
going,work,favour,2
ke,time,main,2
pradesh,heres,exit,2
jd(s,congress,may,2
party,rakesh,jhunjhunwala,2
workers,across,country,2
journos,wont,tell,2
former,leader,joins,2
congress,supporter,support,2
opposition,parties,delhi,2
polls,predicted,counting,2
wins,short,majority,2
leaders,planning,field,2
shameful,time,today,2
fails,congress,minister,2
amethi,seats,saved,2
voters,worries,dhar,2
kisan”,whereas,fought,2
correct,tweet,inform,2
today,people’s,anger,2
winning,seats,madhya,2
fight,seats,got,2
claim,poaching,mlas,2
upcoming,form,ii,2
president,appointed,sister,2
analysts,think,fighting,2
congress,come,strongly,2
seats,admk,dmk,2
pledge,waive,takes,2
claims,got,offer,2
suffer,fools,suffer,2
updates,follow,read,2
voting,wins,modi,2
challenge,stop,else,2
time,today,face,2
wont,joining,aim,2
jaiswal,anurag,thakur,2
show,heat,namo,2
hate,violence,losted,2
lost,everything,everywhere,2
via,versa,nc,2
almost,nothing,left,2
could,happen,state,2
delhi,terms,aiadmk,2
desperate,ally,arch,2
watch,our,special,2
general,secretary,incharge,2
parties,congress,standing,2
ahead,madhya,pradesh,2
power,threw,everything,2
consideration,haven’t,taken,2
could,play,crucial,2
claim,part,propaganda,2
dramatic,events,far,2
fight,congress,edge,2
fourth,straight,term,2
mayawati,congress,corrupt,2
happening,often,impunity,2
deserted,office,raipur,2
seat,time,defeats,2
chamchas,entry,politics,2
congress,needs,learn,2
senior,leader,feels,2
congress,heartland,states,2
supporters,sachin,adarsh,2
minister,alleges,poaching,2
should,worry,would,2
winning,madhya,pradesh,2
images,deserted,office,2
delhi,delhi,cm,2
short,majority,gets,2
work,done,educate,2
alone,option,alone,2
treat,jd,third,2
fight,congress,chhattisgarh,2
versa,nc,congress,2
prime,minister,next,2
leaders,foolish,chamchas,2
noncongress,parties,greater,2
ally,arch,rival,2
government,fails,congress,2
opposition,parties,together,2
leading,madhya,pradesh,2
jds,trying,strike,2
congress,win,states,2
govt,led,stalled,2
chief,minister,vasundhara,2
marks,doesnt,ensure,2
manifesto,accused,ruling,2
jd(s,claim,poaching,2
rajasthan,early,leads,2
among,voters,worries,2
political,party,ashamed,2
strongly,slog,overs,2
trs,wins,congress+,2
left,parties,agp,2
alleges,poaching,congress,2
earlier,our,lets,2
admk,dmk,respectively,2
congress,unseat,government,2
ticket,told,think,2
vacancies,pr,hold,2
power,ppl,ppl,2
office,congress,wind,2
crucial,role,congress,2
day,congress,workers,2
tasks,much,ahead,2
should,immediately,chief,2
lost,respects,among,2
sister,priyanka,vadra,2
states,didnt,lost,2
follow,our,special,2
time,row,defeats,2
distress,issues,need,2
views,congress,prospects,2
pradesh,declared,congress,2
rafale,nirmala,sitharaman,2
known,fact,everyone,2
federal,front,anti,2
lighter,vein,dare,2
regime,ki,vacancies,2
political,parties,asked,2
alliance,sinking,ship,2
rule,people,towards,2
opposition,unity,coming,2
congress,wins,short,2
got,lakh,votes,2
london,congress,sponsored,2
losing,continued,today,2
support,pass,cares,2
predictions,rajasthan,seats,2
form,ii,government,2
leading,states,votes,2
support,fade,away,2
congress,nation,joining,2
cost,congress,dearly,2
offer,contest,poll,2
modi,pm,india,2
mla,touch,leaders,2
parties,party,think,2
wins,modi,pm,2
next,prime,minister,2
godse,wud,cleaned,2
congress,strong,presence,2
passed,stages,walk,2
kirti,azad,joins,2
much,congress,coverup,2
politics,endorses,end,2
narendra,modi,lok,2
scoot,spoil,reputation,2
calls,far,congress,2
congress,wrests,states,2
year,regional,parties,2
congress,advantage,seats,2
know,candidate,former,2
recent,posters,congress,2
cm,meets,rahul,2
come,should,lose,2
congress,govt,acc…,2
trinamool,congress,stay,2
congress,comes,power,2
ahead,predicted,seats,2
congress,working,shoot,2
citizen,finalizing,tickets,2
platforms,screens,hq,2
analysis,whos,likely,2
karnataka,government,fails,2
yashpal,singh,sisodiya,2
congress,party,president,2
defeat,should,form,2
going,difficult,pm,2
apologises,calling,journalist,2
leverage,jds,trying,2
formalise,partnership,upcoming,2
lose,power,crucial,2
gathers,congress,hq,2
votes,counted,semifinal,2
naveen,patnaik,party,2
northeastern,states,forthcoming,2
form,alliance,understand,2
emergence,previously,party,2
retains,crucial,seat,2
money,power,threw,2
upcoming,mk,stalin’s,2
congress,set,states,2
strong,presence,fifteen,2
congress,congress,ad,2
anurag,thakur,nishikant,2
ki,vacancies,pr,2
raipur,leads,trails,2
former,madhya,pradesh,2
opposition,evms,sensing,2
constituency,party,makes,2
pathetic,state,india,2
centrestage,polls,near,2
congress,done,given,2
heat,namo,stroke,2
working,shoot,lie,2
national,congress,janata,2
should,included,alliance,2
mk,stalin’s,dmk,2
tough,fight,congress,2
time,row,contesting,2
seats,ruling,upcoming,2
na,khane,dunga,2
power,hike,crying,2
term,congress,eyeing,2
dearly,elections,going,2
used,fighting,pdp,2
reality,vikas,history,2
part,antiाओ_देश_बचाओ,alliance,1
could,huge,going,1
thought,sare,log,1
gandhis,entry,oh,1
year,looters,gain,1
modi,months,elections,1
resolution,resettlement,kashmiri,1
party,think,going,1
exit,poll,congress,1
rigged,reliance,communications,1
clearpeople,connect,politics,1
confidence,voters,india,1
congress,agenda,hindustan,1
centre,may,congress,1
dont,worry,alliance,1
results,shows,financial,1
woken,exciting,times,1
parties,disguise,congress,1
equal,distance,congress,1
vote,invoking,favourite,1
rana,leader,movie,1
twitter,tweeted,trailer,1
data,awaited,ahead,1
guarantee,poor,ram,1
next,ysr+,amit,1
congress,adopted,policy,1
makes,paper,aeroplanes,1
response,happy,congress,1
should,pat,instead,1
years,housing,sees,1
anti,progress,decide,1
congress,decide,position,1
doors,sorts,results,1
opposition,dont,listen,1
wohi,ka,cm,1
people,people,vote,1
court,delhi,hc,1
led,mad,hunt,1
years,leadership,things,1
huge,mistake,giving,1
ganga,jamuni,nonsense,1
performance,years,vs,1
shri,ji,saying,1
disillusioned,pm,involved,1
youth,leader,reflecting,1
feat,nana,patekar,1
politics,rule,people,1
lost,archana,srivastava,1
discussion,rafale,parliament,1
looks,difficult,recover,1
gives,weird,choices,1
jointly,modi,sidelining,1
time,passed,looks,1
our,mps,suspension,1
yrs,country,advances,1
earning,theyre,playing,1
congress,together,planning,1
might,reduce,seats,1
shiv,sena,part,1
governance,took,pm,1
ndtv,track,updates,1
gives,ticket,may,1
party,seats,mad…,1
contractor,hai,toh,1
jpc,thackeray,should,1
use,nota,amazing,1
lies,congress,last,1
political,instrument,switched,1
organization,quest,power,1
lok,congress,mps,1
crash,third,front,1
looking,latest,reports,1
commission,niti,ayog,1
spent,entire,term,1
failed,providing,people,1
capitalise,rejected,opposition,1
wave,continue,next,1
elections,party,mp,1
incharge,eastern,ahead,1
things,come,tall,1
kg,onion,rs,1
allies,congress,sweeping,1
india,developed,thus,1
doesnt,change,though,1
ka,vote,waste,1
constitution,joint,parliamentary,1
raj,cg,congress,1
income,tax,pave,1
check,participate,our,1
denied,contest,independents,1
india,taking,seat,1
national,oppose,congress,1
mp,clear,win,1
adivasi,farmers,tata,1
todays,election,race,1
campaigns,knows,people,1
certainly,congress,party,1
congress,congress,seats,1
planes,lok,thats,1
didnt,trust,congress,1
pappu,party,disaster,1
create,hype,congress,1
congress,offering,would,1
congress,allies,countries,1
spokesperson,pratap,party,1
coalition,current,congress,1
idea,full,gusto,1
tug,war,among,1
achieve,years,true,1
voluntary,retirement,scheme,1
hold,current,seat,1
neechay,surgical,strike,1
pull,victory,congress,1
currently,delhi,national,1
us,stupid,development,1
congress,contests,senior,1
seeks,provide,indian,1
think,modi,months,1
leader,vs,strong,1
tum,daal,daal,1
true,india,let,1
could,tell,promise,1
elections,going,path.…,1
santosh,votes,jagdalpur,1
constitution,constitution,constitution,1
media,fake,narrative,1
us,our,fight,1
cop,cop,routine,1
news,fake,fake”,1
competition,merely,papers,1
party’s,polarise,muslim,1
time,gave,different,1
jumps,gun,proposes,1
should,comment,theyre,1
congress,ticket,told,1
large,opposition,parties,1
life,given,pm,1
priyanka,vadra,priyanka,1
congress,throw,stone,1
arvind,kejriwal,government,1
nota,corrupt,ahind,1
intellectuals,antiindia,forces,1
evm,manipulation,today,1
punekars,care,pune,1
drop,going,commence,1
latest,delhi’s,political,1
congress,lawyers,influencing,1
pdp,time,happennings,1
parties,calls,unholy,1
started,cm,post,1
votes,congress,contest,1
intelligence,guruji,gen,1
making,politicians,cough,1
europe,started,wearing,1
capture,hindu,vote,1
leap,rajasthan,particularly,1
congress,must,end,1
reporting,right,judgement,1
cm,pilot,puts,1
seats,crucial,door,1
thought,todays,election,1
crisis,skip,congress,1
thn,took,honeymoon,1
footing,ans,show,1
win,early,later,1
heavily,tapped,modi,1
modi,kerala,odisha,1
must,wid,evn,1
confidence,alliance,wipe,1
mnf+,leads,mizoram,1
trashed,help,us,1
factor,vote,katua,1
alliance,win,seats,1
hindus,mp,emotions,1
candidate,manvendra,singh,1
lot,nation,wide,1
minister,vicepresident,haryana,1
suddenly,looks,congress,1
elections,post,seems,1
needs,vote,share,1
rajasthan,chhattisgarh,locked,1
seats,leading,seats,1
hype,congress,false,1
nevertheless,congratulations,congress,1
vote,state,ruling,1
political,tricks,gears,1
pizza,delivery,yh,1
saath,dhoka,kar,1
leaders,must,lessons,1
whats,launch,led,1
amarinder,singh,accidental,1
congress,elections,rahul,1
sir,within,play,1
hands,congress,president,1
charm,nothing,work,1
politics,feature,used,1
winning,clear,chief,1
loving,tweet,fight,1
vote,retweet,others,1
sure,need,work,1
dark,days,cases,1
sonia,congress,atleast,1
continue,dumps,congress😉,1
lets,nepotistic,pappu,1
started,reading,crime,1
retrospectively,states,non,1
kumar,sikhs,delhi,1
hack,evm,pappu,1
name,should,priyanka,1
prior,running,election,1
singh,chauhan,race,1
forwarded,complaint,seeking,1
rally,parade,grounds,1
active,politics,expected,1
muslim,men,agree,1
dying,newspaper,cold,1
right,choice,aahhaa,1
power,loot,stupid,1
wins,may,join,1
government,centre,may,1
guts,thy,left,1
class,match,congress,1
changing,profession,thinking,1
field,fight,ineffective,1
finally,today,clear,1
accepted,time,right,1
central,government,led,1
claim,frustrated,cant,1
defence,deals,deals,1
mp,takes,dig,1
india,resurgence,congress,1
media,helped,modi,1
clarity,full,josh,1
sivraj,turn,vs,1
inefficient,congress,governance,1
didnt,finalize,deal,1
development,thinks,lets,1
cong,mla,umesh,1
preference,chief,minister,1
great,move,towards,1
chance,forming,coalition,1
nation,fear,enemies,1
polls,indian,national,1
sudheendra,kulkarni,gandhi,1
termed,election,manifesto,1
announcing,tieup,samajwadi,1
seasons,change,government,1
funded,yes,true,1
seats,upcoming,lok,1
card,communal,line,1
progress”,feels,congress,1
twothirds,majority,house,1
alliance,opportunity,loss,1
paying,loyal,congress,1
independently,votes,could,1
alone,states,lost,1
minister,saying,aircrafts,1
potential,lose,constituencies,1
regressi,sidhu,longer,1
stand,people,remain,1
thread,inside,cpi(m,1
watch,ahead,predicted,1
term,years,campaigning,1
solidarity,potential,restrict,1
ji,want,win,1
factual,unemployment,report,1
shows,desperation,frustration,1
khaa,gaye,yes,1
message,congressis,vote,1
shows,scams,modi,1
indian,parliament,election,1
people,roof,please,1
loots,sonia,gangs,1
please,explain,term,1
find,victory,loss,1
antinational,party,roots,1
propaganda,puts,cold,1
contest,seven,lok,1
age,namo,ensuring,1
singh,aujla,mp,1
differences,know,time,1
ensuring,law,order,1
ayodhya,must,ensure,1
clarifies,congress,alliance,1
procongress,videos,messages,1
seats,congress,joins,1
chance,mnf,level,1
swiftly,deliver,last,1
must,ensure,congress,1
dust,remained,unsettled,1
india,post,votes,1
fight,congress,tickets,1
anyone,gains,modi,1
fail,understand,want,1
pulses,import,select,1
verdict,hindi,heartland,1
mistake,time,giving,1
join,congress,retired,1
respective,constitution,mp,1
years,time,adopt,1
planning,lure,mlas,1
win,seats,expected,1
want,prove,dis,1
pm,material,opponent,1
sheila,dixit,may,1
couldnt,eradicate,poverty,1
shes,certainly,nightmare,1
hello,twitter,im,1
ans,state,nation,1
claimed,leaders,tired,1
nominate,patriots,care,1
constituency,shud,our,1
read,full,report,1
easy,win,grand,1
elections,arvind,kejriwal,1
parties,simply,create,1
congress,could,give,1
circle,line,locals,1
seats,congress,stand,1
coz,congress/every,party,1
watch,live,spokesperson,1
last,laugh,usual,1
want,reservation,economical,1
towards,termination,misuses,1
lost,senses,vadra,1
cases,opened,mlas,1
trs,chief,scheduled,1
took,honeymoon,period,1
congress,india,punished,1
much,time,left,1
demanding,party,meet,1
digits,looks,congress,1
school,journalism,device—correspondents’,1
aiudf,add,congress,1
should,cm,ruling,1
win,rajasthan,win,1
party,asking,questions,1
impact,upcoming,lok,1
apologise,nation,compromising,1
alternating,lead,election,1
parties,anti,federal,1
vadra,muscular,assure,1
seat,fix,thanks,1
politics,everyone,knows,1
strengthen,core,leadership,1
payers,saw,peopl…,1
undeclared,muslim,political,1
money,laundering,case,1
news,indian,express,1
congress,running,away,1
congress,party,family,1
unto,death,till,1
comes,politics,everyone,1
ka,cm,hoga,1
either,supports,opposes,1
senior,leaders,respect,1
congress,face,heat,1
congress,near,identical,1
it’s,voters,kick,1
rethink,read,argument,1
cause,already,used,1
congress,contest,eight,1
formula,favor,jdu,1
got,pens,key,1
challenge,rahul,gandhi,1
nikal,jaoge,tum,1
india,farmers,youths,1
respect,follow,law,1
vote,card,communal,1
movies,series,propagandas,1
spell,party,strategy,1
turn,ahead,senior,1
resulted,fights,among,1
tdp,andhra,pradesh,1
attitude,elimination,target,1
final,tally,cong,1
narrative,discredit,modi,1
happy,shows,hatred,1
power,photo,narendra,1
hear,loosing,grip,1
immediately,chief,demands,1
forces,pm,modi,1
ensure,health,conversation,1
tests,fixer,azzarudin,1
walked,parliament,disagreement,1
workers,cochin,via,1
vs,congress,process,1
dream,making,india,1
expected,shrill,intense,1
rolled,sir,rock,1
important,roads,along,1
support,leads,congress,1
maker,election,dp,1
winning,states,fast,1
prospects💥,non,non,1
amount,governance,time,1
face,whats,choice,1
anyone,tries,hide,1
power,hindus,soon,1
move,lost,senses,1
mandir/masjid,kadada,thappad,1
introduced,p.v.n.rao,led,1
tired,political,tweets,1
power,please,check,1
neck,neck,madhya,1
year,gift,pm,1
congress,corrupt,corruption,1
